Rand Values,isExperiential,isQuestion,numChars,postID,numPostsByUser,replyNum,numLinks,isTerminating,thisPost,numPostsInThread,wordsPerPara,breaksToWordsRatio,dataSet_isExperiential2,dataSet_isInfoSeeking
1685.905972,yes,no,1090,5588,43,19,0,0,This is an interesting thread.  I believe that I got bitten ~23 years ago  and was only mildly affected until 11 years ago when I had the seasonal winter flu that goes around  and was in bed for a couple of weeks.   <br/>  <br/> After that started to settle down  I had bad vertigo  then noticed neuro symptoms that weren't related to vertigo.  They told me I had  probable MS  and put me on interferons. <br/>  <br/> I started suspecting Lyme 2 years ago  but couldn't get a positive dx.  Quit the interferon.  <br/>  <br/> Then this winter  I got the nasty seasonal flu again  then got vertigo and basically had a relapse of the  MS.  <br/>  <br/> But this time we caught the little Lyme boogies red-handed!  Of course  I haven't been able to start treating them  because now my gall bladder went off and it's coming out Tuesday. <br/>  <br/> So I think  at least for me  when my system gets knocked back by something else  the Lyme boogies come out to play. <br/>  <br/> Still having neuro and fatigue problems  but am hoping that once we start treating the Lyme  the sx will get better.,26,14,0.060606061,Experimental,Experimental
1689.864439,yes,no,191,9807,209,2,0,1,Thanks I'll keep this and post it up next to any signs urging people to get flu shots.  That along with my number and another guy I know that had his nervous system destroyed by the flu shot.,3,38,0,Experimental,Experimental
1690.679969,no,no,406,74400,401,37,0,0,Lyme Warrior   <br/>  <br/> If we are allowed to use personal computers to discuss our medical health in 5 years I would surprised.  <br/>  <br/> It is always  ALWAYS more expensive when government gets involved.  You have to get more signatures than you do when buying a house.   <br/>  <br/> We should just let the Chinese say about our health care  because they really own us by now. <br/>   <br/> Needs,43,7,0.112676056,Experimental,Experimental
1697.533744,no,no,228,146004,400,1,0,1,If we can sit here and look at these pictures  why is it that Drs have no clue about this?  What would happen if we copied these articles and just randomly mailed it to different Drs?  Would they then know we need long term abx?,2,45,0,Experimental,Experimental
1698.998802,yes,no,114,10153,82,6,0,1,The first couple times I took it I had a dull headache. Mostly when I woke up. But I don't have headaches anymore.,7,23,0,Experimental,Experimental
1703.057034,no,no,534,18246,1248,10,1,0,I am not certain at this time what the official cause of death was...but have surmised  perhaps incorrectly  perhaps not...that this may also be a suicide. <br/>  <br/> If you read the comments from her husband  he says  She just couldn't cope anymore   and  People are spending lots of time talking with me. I think it made sense to state the fact widely.  <br/>  <br/>   http://flickr.com/photos/opalmirror/3254372284/   <br/>  <br/> I'll try to find more information soon. Thanks to each of you for your expressions of condolences.,45,11,0.070588235,Experimental,Experimental
1709.525189,no,no,155,112310,2563,38,0,0,Ali  <br/>  <br/> The pics are copied and pasted from web site searches. <br/>  <br/> I have yet to get my camera skills back but am looking forward to it.,63,5,0.133333333,Experimental,Experimental
1712.663331,yes,no,156,96380,65,2,0,0,Brain fog was one of the first sx to lift when I started abx. What an immense relief that was! To be able to read a book and understand it! <br/>  <br/>    ,8,10,0.0625,Experimental,Experimental
1713.876098,yes,no,952,100955,6,0,0,0,Hello everyone <br/>  <br/> Just wanted to introduce myself and say hello. <br/> My apologies for being a bit of a lurker these past few weeks. I wanted to read and understand a little bit about my first diagnoses which was bartonella. <br/>  <br/>  I've just been told by my doctor that I now have a possible case of lyme disease. He's been treating me since end of October with 2000mg daily of tetracycline for the bartonella. Symptoms have been getting worse and it seems more and more like lyme. And to be honest  I do feel like crap.lol. <br/>  <br/>  I was initially diagnosed with cfs and fibromyalgia way back in the early '90's. I don't remember being bitten by anything  and I don't recall any rashes. I also have hashimotos thryoiditis  migraines  sinustus  hiatus hernia. Oh  did I mention  I feel like crap? lol <br/>  <br/> This is a great site with loads of helpful information! Thanks for letting me join! <br/>       <br/>  <br/> petal,9,11,0.071856287,Experimental,Experimental
1718.071108,no,no,1384,3893,548,506,0,0,Shandy -- I'll start off and say  you want to be sure this is a cure or as sure as you can be.  You are looking at this as if you only have one bullet in the gun and it has to hit the target.  We all understand the problem. <br/>  <br/> Getting this out of the way  you are not confrontational at all in my opinion  you just want to be absolutely sure of any decision you make.  And there isn't a single person on this board who isn't rooting for you to get well.  Me included! <br/>  <br/> A lot of information is percolating showing promise of this new LED or infrared light in removing lyme from our bodies.  Personally  I believe it! <br/>  <br/> So it is simple : you can't get well with Dr. W. if you have lyme & Co. as your main problem.  Again  you get well far more quickly if lyme is the main issue.  If the main issue is mercury poisoning  candida  kidneys  endocrine system  liver  intestines  parasites  mold  EMF  dental (tmj  root canals  metals in the mouth  amalgams) on and on ... then those need to be addressed even if you get rid of lyme.  Mercury in some can take months to years to remove. <br/>  <br/> Shandy you can test for many of these things if you get a biotensor IMHO.  I believe it is the best thing I've purchased to get well.  I wish I knew about it two years ago.  I bet GiGi wished she knew about it years before now that she knows the power of it.,1279,29,0.02962963,Experimental,Experimental
1719.403282,no,no,522,63162,598,5,2,0,Hi  <br/>  <br/> Here is a link to a good brochure on ilads.org...it is for psychiatrists/therapists...you could print it out and give it to them.... <br/>  <br/>  http://www.ilads.org/lyme_disease/Psychiatric_Brochure_08_08.pdf  <br/>  <br/>  <br/> Also  about 1/3 of the way down the following article  the psychiatric manifestations of lyme are addressed.... <br/>  <br/>  http://library.lymenet.org/domino/file.nsf/bbf2f15334c1f28585256613000317cc/87e8dfed931381b7852567c70012001f?OpenDocument  <br/>  <br/> good luck.,10,3,0.2,Experimental,Experimental
1728.778696,yes,no,3019,125998,173,18,0,0,Pineapple  good questions. <br/>  <br/> I am also on the Lymenet_leaders group  where I try to remember to post the same notices so leaders of other groups can take them home to their groups. Recently someone mentioned copyright law. I have not worried about it  but maybe we should. The thing about the yahoo groups is they are kind of private. You have to answer a screening tool before your membership is approved. Yes people can lie but mainly it's a way to keep spammers off. It works for this purpose. I do post entire articles for the convenience of readers. I'm not sure how serious a concern it is. I think on a public forum it might be a bigger concern. <br/>  <br/> I do not automatically post every state's articles to all states  but often people are interested. I'm in CA but I loved the recent article from Cape Cod. It gives us ideas for articles that can fly in our own papers. If they are good articles  they make us happy. If they are bad articles  we are mad but at least we can write letters to editors. Sometimes there is an article that seems particularly relevant to one area and not others  so I post it only in those areas. <br/>  <br/> Also  on groups where I have moderators  I don't send notices directly to the groups  but to one moderator  who makes the decision on whether to post it. It gives a bit more local control. <br/>  <br/> Yes there are other general Lyme groups. I am a member of Lyme-Aid  for example  and it's a big group that cuts across state lines  but the owner moderates my posts. If she doesn't agree with what I'm saying  she doesn't post it!! I prefer a more open forum as long as people are respectful. <br/>  <br/> I am also up front about being supportive of ILADS and LDA  which may not be everyone's cup of tea  but I happen to think United We Stand  Divided We Fall. I don't agree with everything but I am involved and support group decisions. So that sets my family of state groups apart in some sense. <br/>  <br/> CaliforniaLyme has just amazed me  with its growth and the expertise and generosity of so many people. And we stay on topic  too! I hope the other state groups can rise to the same level. There are still so many people who fall through the cracks.  <br/>  <br/> I'd love to work with any state leader here who is interested in using my state group to unify and empower patients in their state. That's my dream. United  we'd be unstoppable. I would also be happy to work with leaders who already have their own groups  if I have anything they think would be helpful. <br/>  <br/> As I said before but it bears repeating  in several cases where there already were existing state groups  my group only serves as a message board and points to the other group for  membership. I have no interested in competing or dividing. I do however want to give people all the information and not censor unless it's destructive energy (which we have done only in the case of the attacks on ILADS  if my memory is correct). <br/>  <br/> Thanks for your support.,34,28,0.032315978,Experimental,Experimental
1739.09664,no,no,217,8255,3,314,0,0,My husband's PCP (who I can't get him to dump  though fortunately husband goes to my LLMD and does what she says):  <br/>  <br/>  Allen Steere is the guru of Lyme disease!   <br/>  <br/> And he wasn't being sarcastic.,402,7,0.102564103,Experimental,Experimental
1742.300341,yes,no,1161,100229,1,195,0,0,My name is attached to my own  personal  15 minutes of fame story (You know  Andy Warhol once said we would all have 15 min.'s of fame in our lives) I worked for 23 yrs in NYC in the fashion and beauty industry Anything from an assistant all the way to Vice President in that time frame Started out as a educator to hairdressers(haircoloring techinques) all the way to researcher in dye-loads after finishing my Ph.D Along the way--I did hair for designers in top fashion shows You know--the ones you see in Vogue and such? Well  way back when--there was a certain well known supermodel who had a REALLY BAD ATTIUDE---and I totally did not care what the H*LL* she thought of me  I told her to park it baby  and get your freakin hair done for this show--I needed to get back to the states and work the next day Well  she called me a *D*MM Yankee*  which I thought was pretty funny coming out of a Dane ( my co-workers called me D*MM Yankee for years after this!!!) And I always wear black So  years later--when I moved to Texas  my old co-workers in NYC---gave me the IM(instant messager) name of *Yankee in Black* My new Texan buddies think it's funny(the name),321,215,0,Experimental,Experimental
